rolling_window,forecast_origin,soh_start,soh_end,capacity_start_mwh,capacity_end_mwh,calendar_loss,cycle_loss,window_loss,window_throughput_mwh,window_efc,cumulative_efc,window_gross_revenue_usd,degradation_cost_usd,window_net_revenue_usd,remaining_soh,remaining_capacity_mwh
8,2025-01-14 23:00:00+00:00,1.0,0.999906,100.0,99.9906,4.809052878593836e-05,4.6376725e-05,9.446725378592369e-05,185.5069,0.9275,0.9275,4752.65,1275.31,3477.34,0.9999055327462141,99.9905532746214
9,2025-01-15 23:00:00+00:00,0.999906,0.999852,99.9906,99.9852,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,1.3281,579.59,721.26,-141.68,0.9998521058018912,99.98521058018912
10,2025-01-16 23:00:00+00:00,0.999852,0.9998,99.9852,99.98,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,1.7286,3589.23,705.24,2883.99,0.9997998660721802,99.97998660721802
11,2025-01-17 23:00:00+00:00,0.9998,0.999746,99.98,99.9746,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,2.1291,355.94,721.26,-365.32,0.9997464391278573,99.97464391278574
12,2025-01-18 23:00:00+00:00,0.999746,0.999694,99.9746,99.9694,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,2.5296,580.8,712.94,-132.15,0.9996936286218906,99.96936286218906
13,2025-01-19 23:00:00+00:00,0.999694,0.99964,99.9694,99.964,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,2.9302,670.59,721.26,-50.68,0.9996402016775677,99.96402016775677
14,2025-01-20 23:00:00+00:00,0.99964,0.999586,99.964,99.9586,4.623287671232877e-05,7.856168067156072e-06,5.408904477943732e-05,80.1053,0.4005,3.3307,582.5,730.2,-147.7,0.9995861126327883,99.95861126327883
15,2025-01-21 23:00:00+00:00,0.999586,0.999536,99.9586,99.9536,4.2214611872146116e-05,7.856168067156072e-06,5.00707799393485e-05,80.1053,0.4005,3.7312,3873.76,675.96,3197.81,0.9995360418528489,99.95360418528489
16,2025-01-22 23:00:00+00:00,0.999536,0.999495,99.9536,99.9495,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,3.7312,0.0,554.79,-554.79,0.9994949459624379,99.9494945962438
17,2025-01-23 23:00:00+00:00,0.999495,0.999443,99.9495,99.9443,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,4.1317,784.19,698.15,86.04,0.9994432313468822,99.94432313468822
18,2025-01-24 23:00:00+00:00,0.999443,0.999392,99.9443,99.9392,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,4.5323,618.74,698.15,-79.41,0.9993915167313264,99.93915167313264
19,2025-01-25 23:00:00+00:00,0.999392,0.999341,99.9392,99.9341,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,4.9328,568.29,685.82,-117.53,0.9993407153577798,99.93407153577797
20,2025-01-26 23:00:00+00:00,0.999341,0.9993,99.9341,99.93,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,4.9328,0.0,554.79,-554.79,0.9992996194673688,99.92996194673688
21,2025-01-27 23:00:00+00:00,0.9993,0.999217,99.93,99.9217,4.2868953339041096e-05,4.0052625e-05,8.292157833900138e-05,160.2105,0.8011,5.7339,3878.44,1119.44,2759.0,0.9992166978890298,99.92166978890297
22,2025-01-28 23:00:00+00:00,0.999217,0.999161,99.9217,99.9161,4.7694063926940626e-05,7.856168067156072e-06,5.5550231994105914e-05,80.1053,0.4005,6.1344,494.53,749.93,-255.4,0.9991611476570357,99.91611476570357
23,2025-01-29 23:00:00+00:00,0.999161,0.999112,99.9161,99.9112,4.1118721461187214e-05,7.856168067156072e-06,4.897488952837481e-05,80.1053,0.4005,6.5349,2829.51,661.16,2168.35,0.9991121727675073,99.91121727675073
24,2025-01-30 23:00:00+00:00,0.999112,0.99906,99.9112,99.906,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,6.9354,563.78,698.15,-134.37,0.9990604581519515,99.90604581519516
25,2025-01-31 23:00:00+00:00,0.99906,0.999007,99.906,99.9007,4.1484375000000004e-05,1.1765206900846878e-05,5.3249581900893794e-05,95.125,0.4756,7.4111,612.42,718.87,-106.45,0.9990072085700507,99.90072085700507
26,2025-02-01 23:00:00+00:00,0.999007,0.998952,99.9007,99.8952,4.7694063926940626e-05,7.856168067156072e-06,5.5550231994105914e-05,80.1053,0.4005,7.8116,474.65,749.93,-275.28,0.9989516583380565,99.89516583380565
27,2025-02-02 23:00:00+00:00,0.998952,0.9989,99.8952,99.89,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,8.2121,504.51,691.67,-187.16,0.9989004231745556,99.89004231745557
28,2025-02-03 23:00:00+00:00,0.9989,0.998818,99.89,99.8818,4.248938712899543e-05,4.0052625e-05,8.254201212898327e-05,160.2105,0.8011,9.0132,2871.36,1114.32,1757.04,0.9988178811624266,99.88178811624266
29,2025-02-04 23:00:00+00:00,0.998818,0.998767,99.8818,99.8767,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,9.4137,610.84,685.82,-74.98,0.99876707978888,99.876707978888
30,2025-02-05 23:00:00+00:00,0.998767,0.998711,99.8767,99.8711,4.84931506849315e-05,7.856168067156072e-06,5.634931875209137e-05,80.1053,0.4005,9.8142,269.84,760.72,-490.87,0.9987107304701279,99.8710730470128
31,2025-02-06 23:00:00+00:00,0.998711,0.998629,99.8711,99.8629,4.120514055365296e-05,4.0052625e-05,8.125776555367725e-05,160.2105,0.8011,10.6153,3573.84,1096.98,2476.86,0.9986294727045743,99.86294727045743
32,2025-02-07 23:00:00+00:00,0.998629,0.998548,99.8629,99.8548,4.1624661101598175e-05,4.0052625e-05,8.16772861016446e-05,160.2105,0.8011,11.4163,4776.15,1102.64,3673.51,0.9985477954184726,99.85477954184726
33,2025-02-08 23:00:00+00:00,0.998548,0.998494,99.8548,99.8494,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,11.8168,716.86,721.26,-4.4,0.9984943684741497,99.84943684741498
34,2025-02-09 23:00:00+00:00,0.998494,0.998443,99.8494,99.8443,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,12.2174,738.03,698.15,39.88,0.998442653858594,99.8442653858594
35,2025-02-10 23:00:00+00:00,0.998443,0.998391,99.8443,99.8391,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,12.6179,626.07,698.15,-72.08,0.9983909392430382,99.83909392430382
36,2025-02-11 23:00:00+00:00,0.998391,0.99834,99.8391,99.834,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,13.0184,695.86,691.67,4.19,0.9983397040795373,99.83397040795373
37,2025-02-12 23:00:00+00:00,0.99834,0.998287,99.834,99.8287,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,13.419,720.53,705.24,15.29,0.9982874643498263,99.82874643498263
38,2025-02-13 23:00:00+00:00,0.998287,0.998246,99.8287,99.8246,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,13.419,0.0,554.79,-554.79,0.9982463684594153,99.82463684594153
39,2025-02-14 23:00:00+00:00,0.998246,0.998196,99.8246,99.8196,4.255707762557078e-05,7.856168067156072e-06,5.0413245692770836e-05,80.1053,0.4005,13.8195,397.41,680.58,-283.17,0.9981959552137225,99.81959552137225
40,2025-02-15 23:00:00+00:00,0.998196,0.998144,99.8196,99.8144,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,14.22,3127.61,705.24,2422.38,0.9981437154840115,99.81437154840116
41,2025-02-16 23:00:00+00:00,0.998144,0.998091,99.8144,99.8091,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,14.6205,697.64,705.24,-7.6,0.9980914757543005,99.80914757543005
42,2025-02-17 23:00:00+00:00,0.998091,0.998033,99.8091,99.8033,4.370210829507077e-05,1.497266180380703e-05,5.867477009890987e-05,105.4017,0.527,15.1475,5795.15,792.11,5003.04,0.9980328009842016,99.80328009842016
43,2025-02-18 23:00:00+00:00,0.998033,0.997982,99.8033,99.7982,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,15.5481,578.58,691.67,-113.09,0.9979815658207006,99.79815658207006
44,2025-02-19 23:00:00+00:00,0.997982,0.997929,99.7982,99.7929,4.1268550228310504e-05,1.1765206900846878e-05,5.30337571291728e-05,95.125,0.4756,16.0237,4221.53,715.96,3505.57,0.9979285320635715,99.79285320635715
45,2025-02-20 23:00:00+00:00,0.997929,0.997874,99.7929,99.7874,4.6940639269406394e-05,7.856168067156072e-06,5.4796807336554565e-05,80.1053,0.4005,16.4242,622.62,739.76,-117.14,0.9978737352562349,99.7873735256235
46,2025-02-21 23:00:00+00:00,0.997874,0.997822,99.7874,99.7822,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,16.8247,816.09,698.15,117.94,0.9978220206406792,99.78220206406792
47,2025-02-22 23:00:00+00:00,0.997822,0.997769,99.7822,99.7769,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,17.2253,779.14,721.26,57.87,0.9977685936963563,99.77685936963563
48,2025-02-23 23:00:00+00:00,0.997769,0.997727,99.7769,99.7727,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,17.2253,0.0,554.79,-554.79,0.9977274978059453,99.77274978059452
49,2025-02-24 23:00:00+00:00,0.997727,0.997675,99.7727,99.7675,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,17.6258,694.22,712.94,-18.72,0.9976746872999785,99.76746872999786
50,2025-02-25 23:00:00+00:00,0.997675,0.997619,99.7675,99.7619,4.3889929366438366e-05,1.176520690084688e-05,5.565513626726304e-05,95.125,0.4756,18.1014,765.88,751.34,14.54,0.9976190321637113,99.76190321637112
51,2025-02-26 23:00:00+00:00,0.997619,0.997567,99.7619,99.7567,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,18.5019,821.49,705.24,116.26,0.9975667924340003,99.75667924340003
52,2025-02-27 23:00:00+00:00,0.997567,0.997513,99.7567,99.7513,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,18.9025,677.05,721.26,-44.21,0.9975133654896774,99.75133654896774
53,2025-02-28 23:00:00+00:00,0.997513,0.997457,99.7513,99.7457,4.84931506849315e-05,7.856168067156072e-06,5.634931875209137e-05,80.1053,0.4005,19.303,-8.89,760.72,-769.61,0.9974570161709253,99.74570161709254
54,2025-03-01 23:00:00+00:00,0.997457,0.997406,99.7457,99.7406,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,19.7035,750.65,685.82,64.83,0.9974062147973787,99.74062147973787
55,2025-03-02 23:00:00+00:00,0.997406,0.997355,99.7406,99.7355,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,20.1041,582.46,691.67,-109.22,0.9973549796338778,99.73549796338777
56,2025-03-03 23:00:00+00:00,0.997355,0.997297,99.7355,99.7297,4.573202054794521e-05,1.176520690084688e-05,5.749722744874397e-05,95.125,0.4756,20.5797,4682.49,776.21,3906.28,0.997297482406429,99.7297482406429
57,2025-03-04 23:00:00+00:00,0.997297,0.997241,99.7297,99.7241,4.84931506849315e-05,7.856168067156072e-06,5.634931875209137e-05,80.1053,0.4005,20.9802,1402.1,760.72,641.39,0.9972411330876769,99.7241133087677
58,2025-03-05 23:00:00+00:00,0.997241,0.997191,99.7241,99.7191,4.255707762557078e-05,7.856168067156072e-06,5.0413245692770836e-05,80.1053,0.4005,21.3807,656.21,680.58,-24.37,0.9971907198419842,99.71907198419842
59,2025-03-06 23:00:00+00:00,0.997191,0.99714,99.7191,99.714,4.255707762557078e-05,7.856168067156072e-06,5.0413245692770836e-05,80.1053,0.4005,21.7813,326.52,680.58,-354.06,0.9971403065962914,99.71403065962915
60,2025-03-07 23:00:00+00:00,0.99714,0.997086,99.714,99.7086,4.623287671232877e-05,7.856168067156072e-06,5.408904477943732e-05,80.1053,0.4005,22.1818,693.74,730.2,-36.46,0.9970862175515119,99.7086217551512
61,2025-03-08 23:00:00+00:00,0.997086,0.997037,99.7086,99.7037,4.146118721461187e-05,7.856168067156072e-06,4.931735528179715e-05,80.1053,0.4005,22.5823,2238.56,665.78,1572.78,0.9970369001962301,99.70369001962301
62,2025-03-09 23:00:00+00:00,0.997037,0.996996,99.7037,99.6996,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,22.5823,0.0,554.79,-554.79,0.9969958043058191,99.69958043058192
63,2025-03-10 23:00:00+00:00,0.996996,0.996942,99.6996,99.6942,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,22.9828,963.4,721.26,242.14,0.9969423773614963,99.69423773614963
64,2025-03-11 23:00:00+00:00,0.996942,0.996901,99.6942,99.6901,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,22.9828,0.0,554.79,-554.79,0.9969012814710853,99.69012814710852
65,2025-03-12 23:00:00+00:00,0.996901,0.996849,99.6901,99.6849,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,23.3834,526.92,705.24,-178.32,0.9968490417413742,99.68490417413743
66,2025-03-13 23:00:00+00:00,0.996849,0.996796,99.6849,99.6796,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,23.7839,874.33,712.94,161.39,0.9967962312354075,99.67962312354075
67,2025-03-14 23:00:00+00:00,0.996796,0.996744,99.6796,99.6744,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,24.1844,4479.87,705.24,3774.63,0.9967439915056965,99.67439915056964
68,2025-03-15 23:00:00+00:00,0.996744,0.996703,99.6744,99.6703,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,24.1844,0.0,554.79,-554.79,0.9967028956152855,99.67028956152855
69,2025-03-16 23:00:00+00:00,0.996703,0.996651,99.6703,99.6651,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,24.5849,506.81,705.24,-198.42,0.9966506558855744,99.66506558855744
70,2025-03-17 23:00:00+00:00,0.996651,0.99661,99.6651,99.661,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,24.5849,0.0,554.79,-554.79,0.9966095599951634,99.66095599951635
71,2025-03-18 23:00:00+00:00,0.99661,0.996558,99.661,99.6558,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,24.9855,787.62,691.67,95.94,0.9965583248316625,99.65583248316625
72,2025-03-19 23:00:00+00:00,0.996558,0.996504,99.6558,99.6504,4.623287671232877e-05,7.856168067156072e-06,5.408904477943732e-05,80.1053,0.4005,25.386,692.71,730.2,-37.5,0.9965042357868831,99.6504235786883
73,2025-03-20 23:00:00+00:00,0.996504,0.996453,99.6504,99.6453,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,25.7865,2061.64,698.15,1363.49,0.9964525211713273,99.64525211713273
74,2025-03-21 23:00:00+00:00,0.996453,0.9964,99.6453,99.64,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,26.1871,2104.59,712.94,1391.65,0.9963997106653606,99.63997106653606
75,2025-03-22 23:00:00+00:00,0.9964,0.996347,99.64,99.6347,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,26.5876,50.89,712.94,-662.05,0.9963469001593939,99.63469001593938
76,2025-03-23 23:00:00+00:00,0.996347,0.996296,99.6347,99.6296,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,26.9881,500.86,685.82,-184.96,0.9962960987858472,99.62960987858473
77,2025-03-24 23:00:00+00:00,0.996296,0.996215,99.6296,99.6215,4.1276487585616436e-05,4.0052625e-05,8.132911258562636e-05,160.2105,0.8011,27.7892,5766.98,1097.94,4669.03,0.9962147696732616,99.62147696732616
78,2025-03-25 23:00:00+00:00,0.996215,0.996164,99.6215,99.6164,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,28.1897,698.05,685.82,12.24,0.996163968299715,99.61639682997149
79,2025-03-26 23:00:00+00:00,0.996164,0.996112,99.6164,99.6112,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,28.5902,674.23,705.24,-31.01,0.996111728570004,99.6111728570004
80,2025-03-27 23:00:00+00:00,0.996112,0.996058,99.6112,99.6058,4.623287671232877e-05,7.856168067156072e-06,5.408904477943732e-05,80.1053,0.4005,28.9907,408.89,730.2,-321.32,0.9960576395252245,99.60576395252245
81,2025-03-28 23:00:00+00:00,0.996058,0.996007,99.6058,99.6007,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,29.3913,3768.99,685.82,3083.17,0.9960068381516779,99.60068381516778
82,2025-03-29 23:00:00+00:00,0.996007,0.995956,99.6007,99.5956,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,29.7918,633.08,685.82,-52.73,0.9959560367781313,99.59560367781313
83,2025-03-30 23:00:00+00:00,0.995956,0.995903,99.5956,99.5903,4.495433789954337e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,30.1923,735.86,712.94,22.92,0.9959032262721645,99.59032262721645
84,2025-03-31 23:00:00+00:00,0.995903,0.995848,99.5903,99.5848,4.6940639269406394e-05,7.856168067156072e-06,5.4796807336554565e-05,80.1053,0.4005,30.5928,618.42,739.76,-121.34,0.995848429464828,99.5848429464828
85,2025-04-01 23:00:00+00:00,0.995848,0.995797,99.5848,99.5797,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,30.9934,636.28,698.15,-61.87,0.9957967148492722,99.57967148492722
86,2025-04-02 23:00:00+00:00,0.995797,0.995746,99.5797,99.5746,4.255707762557078e-05,7.856168067156072e-06,5.0413245692770836e-05,80.1053,0.4005,31.3939,340.75,680.58,-339.83,0.9957463016035795,99.57463016035794
87,2025-04-03 23:00:00+00:00,0.995746,0.995705,99.5746,99.5705,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,31.3939,0.0,554.79,-554.79,0.9957052057131685,99.57052057131685
88,2025-04-04 23:00:00+00:00,0.995705,0.99565,99.5705,99.565,4.7694063926940626e-05,7.856168067156072e-06,5.5550231994105914e-05,80.1053,0.4005,31.7944,1880.1,749.93,1130.17,0.9956496554811743,99.56496554811743
89,2025-04-05 23:00:00+00:00,0.99565,0.995596,99.565,99.5596,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,32.1949,370.63,721.26,-350.64,0.9955962285368515,99.55962285368514
90,2025-04-06 23:00:00+00:00,0.995596,0.995545,99.5596,99.5545,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,32.5955,620.09,685.82,-65.73,0.9955454271633049,99.55454271633049
91,2025-04-07 23:00:00+00:00,0.995545,0.995491,99.5545,99.5491,4.238013698630137e-05,1.176520690084688e-05,5.4145343887146424e-05,95.125,0.4756,33.0711,2218.63,730.96,1487.67,0.9954912818194177,99.54912818194177
92,2025-04-08 23:00:00+00:00,0.995491,0.995437,99.5491,99.5437,4.623287671232877e-05,7.856168067156072e-06,5.408904477943732e-05,80.1053,0.4005,33.4716,816.44,730.2,86.24,0.9954371927746383,99.54371927746382
93,2025-04-09 23:00:00+00:00,0.995437,0.995385,99.5437,99.5385,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,33.8722,2080.0,705.24,1374.76,0.9953849530449272,99.53849530449273
94,2025-04-10 23:00:00+00:00,0.995385,0.995332,99.5385,99.5332,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,34.2727,523.41,721.26,-197.85,0.9953315261006044,99.53315261006044
95,2025-04-11 23:00:00+00:00,0.995332,0.995276,99.5332,99.5276,4.352391909246575e-05,1.1765206900846878e-05,5.528912599328528e-05,95.125,0.4756,34.7483,3651.54,746.4,2905.14,0.9952762369746111,99.52762369746111
96,2025-04-12 23:00:00+00:00,0.995276,0.995223,99.5276,99.5223,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,35.1488,726.05,712.94,13.11,0.9952234264686444,99.52234264686443
97,2025-04-13 23:00:00+00:00,0.995223,0.995171,99.5223,99.5171,4.495433789954337e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,35.5494,687.11,712.94,-25.83,0.9951706159626776,99.51706159626777
98,2025-04-14 23:00:00+00:00,0.995171,0.99512,99.5171,99.512,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,35.9499,388.6,685.82,-297.22,0.995119814589131,99.5119814589131
99,2025-04-15 23:00:00+00:00,0.99512,0.995067,99.512,99.5067,4.495433789954338e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,36.3504,332.27,712.94,-380.67,0.9950670040831643,99.50670040831643
100,2025-04-16 23:00:00+00:00,0.995067,0.994986,99.5067,99.4986,4.111096247146119e-05,4.0052625e-05,8.116358747145558e-05,160.2105,0.8011,37.1515,2864.32,1095.71,1768.61,0.9949858404956928,99.49858404956929
101,2025-04-17 23:00:00+00:00,0.994986,0.994932,99.4986,99.4932,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,37.552,764.38,721.26,43.12,0.99493241355137,99.493241355137
102,2025-04-18 23:00:00+00:00,0.994932,0.994891,99.4932,99.4891,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,37.552,0.0,554.79,-554.79,0.994891317660959,99.4891317660959
103,2025-04-19 23:00:00+00:00,0.994891,0.99484,99.4891,99.484,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,37.9525,764.41,691.67,72.74,0.994840082497458,99.4840082497458
104,2025-04-20 23:00:00+00:00,0.99484,0.994788,99.484,99.4788,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,38.353,1873.65,698.15,1175.51,0.9947883678819023,99.47883678819022
105,2025-04-21 23:00:00+00:00,0.994788,0.994707,99.4788,99.4707,4.110480878995433e-05,4.0052625e-05,8.115743379000229e-05,160.2105,0.8011,39.1541,2779.76,1095.63,1684.14,0.9947072104481123,99.47072104481123
106,2025-04-22 23:00:00+00:00,0.994707,0.994656,99.4707,99.4656,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,39.5546,766.41,685.82,80.6,0.9946564090745657,99.46564090745656
107,2025-04-23 23:00:00+00:00,0.994656,0.994605,99.4656,99.4605,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,39.9551,865.92,691.67,174.24,0.9946051739110647,99.46051739110648
108,2025-04-24 23:00:00+00:00,0.994605,0.994554,99.4605,99.4554,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,40.3557,480.87,691.67,-210.8,0.9945539387475638,99.45539387475638
109,2025-04-25 23:00:00+00:00,0.994554,0.994498,99.4554,99.4498,4.7694063926940626e-05,7.856168067156072e-06,5.5550231994105914e-05,80.1053,0.4005,40.7562,432.6,749.93,-317.33,0.9944983885155697,99.44983885155698
110,2025-04-26 23:00:00+00:00,0.994498,0.994445,99.4498,99.4445,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,41.1567,558.16,721.26,-163.11,0.9944449615712468,99.44449615712469
111,2025-04-27 23:00:00+00:00,0.994445,0.994394,99.4445,99.4394,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,41.5573,6333.38,685.82,5647.56,0.9943941601977002,99.43941601977002
112,2025-04-28 23:00:00+00:00,0.994394,0.994334,99.4394,99.4334,5.214611872146119e-05,7.856168067156072e-06,6.0002286788596315e-05,80.1053,0.4005,41.9578,1581.51,810.03,771.48,0.9943341579109116,99.43341579109116
113,2025-04-29 23:00:00+00:00,0.994334,0.994281,99.4334,99.4281,4.495433789954337e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,42.3583,673.44,712.94,-39.51,0.9942813474049449,99.42813474049449
114,2025-04-30 23:00:00+00:00,0.994281,0.99424,99.4281,99.424,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,42.3583,0.0,554.79,-554.79,0.9942402515145339,99.42402515145339
115,2025-05-01 23:00:00+00:00,0.99424,0.994189,99.424,99.4189,4.337899543378996e-05,7.856168067156072e-06,5.1235163500917835e-05,80.1053,0.4005,42.7588,565.16,691.67,-126.51,0.994189016351033,99.4189016351033
116,2025-05-02 23:00:00+00:00,0.994189,0.994137,99.4189,99.4137,4.4383561643835604e-05,7.856168067156072e-06,5.223972971102331e-05,80.1053,0.4005,43.1594,740.37,705.24,35.14,0.9941367766213219,99.41367766213219
117,2025-05-03 23:00:00+00:00,0.994137,0.994085,99.4137,99.4085,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,43.5599,2894.16,698.15,2196.01,0.9940850620057662,99.40850620057662
118,2025-05-04 23:00:00+00:00,0.994085,0.994034,99.4085,99.4034,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,43.9604,720.2,685.82,34.38,0.9940342606322196,99.40342606322196
119,2025-05-05 23:00:00+00:00,0.994034,0.993981,99.4034,99.3981,4.557077625570776e-05,7.856168067156072e-06,5.342694432286521e-05,80.1053,0.4005,44.3609,710.96,721.26,-10.3,0.9939808336878967,99.39808336878967
120,2025-05-06 23:00:00+00:00,0.993981,0.99393,99.3981,99.393,4.2945205479452046e-05,7.856168067156072e-06,5.080137354662728e-05,80.1053,0.4005,44.7615,659.31,685.82,-26.51,0.9939300323143501,99.393003231435
121,2025-05-07 23:00:00+00:00,0.99393,0.993877,99.393,99.3877,4.495433789954337e-05,7.856168067156072e-06,5.2810505966727206e-05,80.1053,0.4005,45.162,469.41,712.94,-243.53,0.9938772218083833,99.38772218083834
122,2025-05-08 23:00:00+00:00,0.993877,0.993836,99.3877,99.3836,4.1095890410958905e-05,0.0,4.109589041101369e-05,0.0,0.0,45.162,0.0,554.79,-554.79,0.9938361259179723,99.38361259179723
123,2025-05-09 23:00:00+00:00,0.993836,0.993754,99.3836,99.3754,4.248938712899543e-05,4.0052625e-05,8.254201212898327e-05,160.2105,0.8011,45.963,4620.86,1114.32,3506.54,0.9937535839058433,99.37535839058434
124,2025-05-10 23:00:00+00:00,0.993754,0.993672,99.3754,99.3672,4.1969980736301365e-05,4.0052625e-05,8.202260573630937e-05,160.2105,0.8011,46.7641,994.27,1107.31,-113.04,0.993671561300107,99.3671561300107
125,2025-05-11 23:00:00+00:00,0.993672,0.99362,99.3672,99.362,4.385844748858446e-05,7.856168067156072e-06,5.171461555575352e-05,80.1053,0.4005,47.1646,590.92,698.15,-107.23,0.9936198466845513,99.36198466845512
126,2025-05-12 23:00:00+00:00,0.99362,0.993567,99.362,99.3567,4.131884988584475e-05,1.176520690084688e-05,5.308405678672301e-05,95.125,0.4756,47.6402,1817.83,716.63,1101.19,0.9935667626277646,99.35667626277646
